time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
852,120.7,1.79,23.63,51.3,327.79,473.86,0.0,852.95,28.6,35.75,2872.71,3590.89,121.58,151.98,345.6,103.44,21.51,324.09,110.3
853,115.87,-4.47,23.66,51.3,302.09,-1184.65,0.0,-831.26,-26.76,-33.44,2872.97,3591.21,121.42,151.78,345.6,-96.77,-20.13,365.73,-91.45
854,88.51,-6.26,23.69,51.3,176.28,-1658.51,0.0,-1430.93,-35.18,-43.98,2864.37,3580.46,120.91,151.14,345.6,-127.25,-26.47,372.07,-118.2
855,70.81,-4.47,23.71,51.3,112.82,-1184.65,0.0,-1020.53,-20.07,-25.09,2856.69,3570.86,120.48,150.6,345.6,-72.6,-15.1,360.7,-69.56
856,56.33,-2.46,23.73,51.3,71.39,-651.56,0.0,-528.87,-8.27,-10.34,2852.75,3565.94,120.22,150.28,345.6,-29.93,-6.23,351.83,-29.4
857,53.11,1.12,23.74,51.3,63.46,296.16,0.0,410.92,6.06,7.58,2852.45,3565.56,120.13,150.17,345.6,21.93,4.56,341.04,22.22
858,64.37,4.02,23.76,51.3,93.24,1066.19,0.0,1210.73,21.65,27.06,2856.3,3570.37,120.21,150.26,345.6,78.3,16.29,329.31,82.18
859,82.08,4.92,23.78,51.3,151.57,1303.12,0.0,1505.99,34.34,42.92,2864.07,3580.09,120.44,150.54,345.6,124.19,25.83,319.77,134.22
860,99.78,4.25,23.81,51.3,224.01,1125.42,0.0,1400.73,38.82,48.53,2874.23,3592.79,120.73,150.92,345.6,140.42,29.21,316.39,153.38
861,112.65,2.46,23.84,51.3,285.54,651.56,0.0,988.4,30.93,38.66,2883.92,3604.9,120.99,151.24,345.6,111.87,23.27,322.33,119.95
862,117.48,-1.56,23.87,51.3,310.54,-414.63,0.0,-52.78,-1.72,-2.15,2887.98,3609.97,121.0,151.25,345.6,-6.23,-1.3,346.9,-6.21
863,101.39,-4.47,23.9,51.3,231.29,-1184.65,0.0,-902.06,-25.41,-31.76,2884.21,3605.26,120.69,150.86,345.6,-91.89,-19.11,364.71,-87.07
864,85.3,-3.8,23.92,51.3,163.69,-1006.96,0.0,-791.96,-18.76,-23.46,2878.07,3597.59,120.3,150.38,345.6,-67.87,-14.12,359.72,-65.2
865,74.03,-2.24,23.95,51.3,123.31,-592.33,0.0,-417.72,-8.59,-10.74,2874.28,3592.84,120.03,150.04,345.6,-31.07,-6.46,352.06,-30.5
866,69.2,-0.45,23.97,51.3,107.75,-118.47,0.0,40.58,0.78,0.98,2873.19,3591.49,119.89,149.86,345.6,2.82,0.59,345.01,2.83
867,70.81,0.67,23.99,51.3,112.82,177.7,0.0,341.82,6.72,8.4,2874.23,3592.79,119.83,149.79,345.6,24.32,5.06,340.54,24.68
868,74.03,1.12,24.01,51.3,123.31,296.16,0.0,470.77,9.68,12.1,2876.51,3595.64,119.83,149.78,345.6,35.01,7.28,338.32,35.77
869,78.86,2.24,24.03,51.3,139.92,592.33,0.0,783.54,17.16,21.45,2880.24,3600.3,119.88,149.85,345.6,62.08,12.91,332.69,64.49
870,90.12,4.25,24.05,51.3,182.75,1125.42,0.0,1359.47,34.03,42.54,2887.35,3609.19,120.05,150.07,345.6,123.09,25.6,320.0,132.94
871,109.44,4.69,24.08,51.3,269.46,1243.89,0.0,1564.65,47.56,59.45,2898.68,3623.35,120.39,150.48,345.6,172.03,35.78,309.82,191.9
872,123.92,2.46,24.11,51.3,345.51,651.56,0.0,1048.37,36.09,45.11,2910.3,3637.88,120.71,150.88,345.6,130.52,27.15,318.45,141.65
873,127.14,-2.01,24.15,51.3,363.69,-533.09,0.0,-118.1,-4.17,-5.21,2914.73,3643.42,120.72,150.9,345.6,-15.09,-3.14,348.74,-14.95
874,109.44,-3.8,24.18,51.3,269.46,-1006.96,0.0,-686.19,-20.86,-26.07,2911.26,3639.07,120.41,150.51,345.6,-75.45,-15.69,361.29,-72.17
875,99.78,-2.24,24.21,51.3,224.01,-592.33,0.0,-317.02,-8.79,-10.98,2907.14,3633.92,120.09,150.12,345.6,-31.78,-6.61,352.21,-31.18
876,93.34,-2.46,24.23,51.3,196.04,-651.56,0.0,-404.22,-10.48,-13.1,2904.46,3630.58,119.85,149.81,345.6,-37.91,-7.88,353.48,-37.06
877,82.08,-1.56,24.26,51.3,151.57,-414.63,0.0,-211.76,-4.83,-6.03,2902.34,3627.92,119.64,149.55,345.6,-17.46,-3.63,349.23,-17.28
878,82.08,1.12,24.28,51.3,151.57,296.16,0.0,499.04,11.38,14.22,2903.25,3629.06,119.57,149.46,345.6,41.15,8.56,337.04,42.2
879,90.12,1.56,24.31,51.3,182.75,414.63,0.0,648.68,16.24,20.3,2907.08,3633.85,119.61,149.51,345.6,58.74,12.22,333.38,60.89
880,93.34,-0.45,24.33,51.3,196.04,-118.47,0.0,128.87,3.34,4.18,2909.8,3637.25,119.59,149.49,345.6,12.09,2.51,343.09,12.17
881,86.9,-2.46,24.36,51.3,169.93,-651.56,0.0,-430.33,-10.39,-12.99,2908.82,3636.03,119.43,149.29,345.6,-37.57,-7.82,353.42,-36.74
882,75.64,-2.91,24.38,51.3,128.73,-770.02,0.0,-590.0,-12.4,-15.5,2905.66,3632.07,119.19,148.99,345.6,-44.84,-9.33,354.93,-43.66
883,65.98,-2.91,24.4,51.3,97.96,-770.02,0.0,-620.77,-11.38,-14.22,2902.36,3627.95,118.96,148.7,345.6,-41.15,-8.56,354.16,-40.16
884,54.72,-2.68,24.41,51.3,67.37,-710.79,0.0,-592.13,-9.0,-11.25,2899.53,3624.41,118.76,148.45,345.6,-32.55,-6.77,352.37,-31.93
885,46.67,1.56,24.43,51.3,49.01,414.63,0.0,514.94,6.68,8.34,2899.2,3624.0,118.68,148.35,345.6,24.15,5.02,340.58,24.5
886,65.98,5.14,24.44,51.3,97.96,1362.35,0.0,1511.61,27.71,34.63,2903.98,3629.97,118.8,148.5,345.6,100.21,20.84,324.76,106.64
887,83.69,3.58,24.47,51.3,157.57,947.72,0.0,1156.6,26.89,33.61,2911.56,3639.45,119.01,148.76,345.6,97.24,20.23,325.37,103.29
888,91.73,-0.22,24.49,51.3,189.33,-59.23,0.0,181.4,4.62,5.78,2915.94,3644.92,119.07,148.84,345.6,16.72,3.48,342.12,16.89
889,82.08,-2.46,24.51,51.3,151.57,-651.56,0.0,-448.69,-10.23,-12.79,2915.16,3643.95,118.92,148.65,345.6,-37.0,-7.7,353.3,-36.19
890,74.03,-0.67,24.54,51.3,123.31,-177.7,0.0,-3.09,-0.06,-0.08,2913.73,3642.16,118.76,148.45,345.6,-0.23,-0.05,345.65,-0.23
891,77.25,2.01,24.56,51.3,134.26,533.09,0.0,718.66,15.42,19.28,2915.86,3644.83,118.74,148.43,345.6,55.78,11.6,334.0,57.71
892,88.51,0.45,24.58,51.3,176.28,118.47,0.0,346.05,8.51,10.64,2919.19,3648.98,118.77,148.46,345.6,30.77,6.4,339.2,31.35
893,80.47,-3.13,24.6,51.3,145.69,-829.26,0.0,-632.27,-14.13,-17.67,2918.4,3648.01,118.62,148.28,345.6,-51.12,-10.63,356.23,-49.59
894,65.98,-1.34,24.62,51.3,97.96,-355.4,0.0,-206.14,-3.78,-4.72,2915.92,3644.9,118.42,148.03,345.6,-13.67,-2.84,348.44,-13.55
895,70.81,3.13,24.64,51.3,112.82,829.26,0.0,993.38,19.54,24.42,2918.11,3647.63,118.42,148.02,345.6,70.67,14.7,330.9,73.81
896,88.51,4.69,24.66,51.3,176.28,1243.89,0.0,1471.47,36.18,45.22,2925.84,3657.31,118.63,148.28,345.6,130.86,27.22,318.38,142.04
897,104.61,4.69,24.69,51.3,246.21,1243.89,0.0,1541.4,44.79,55.99,2937.09,3671.36,118.95,148.69,345.6,162.0,33.7,311.9,179.5
898,122.31,4.25,24.72,51.3,336.59,1125.42,0.0,1513.31,51.41,64.27,2950.45,3688.06,119.34,149.18,345.6,185.96,38.68,306.92,209.4
899,135.18,4.47,24.76,51.3,411.18,1184.65,0.0,1647.14,61.85,77.32,2966.18,3707.73,119.81,149.76,345.6,223.71,46.53,299.07,258.52
900,154.5,4.47,24.8,51.3,537.06,1184.65,0.0,1773.01,76.09,95.11,2985.34,3731.68,120.38,150.48,345.6,275.21,57.24,288.36,329.84
901,167.37,3.13,24.84,51.3,630.3,829.26,0.0,1510.85,70.24,87.8,3005.67,3757.08,120.99,151.23,345.6,254.06,52.84,292.76,299.92
902,177.03,3.58,24.89,51.3,705.12,947.72,0.0,1704.14,83.8,104.75,3027.06,3783.83,121.61,152.02,345.6,303.1,63.04,282.56,370.72
903,193.12,1.34,24.94,51.3,839.15,355.4,0.0,1245.85,66.83,83.54,3047.98,3809.98,122.2,152.75,345.6,241.73,50.28,295.32,282.88
904,186.68,-3.35,25.0,51.3,784.14,-888.49,0.0,-53.05,-2.75,-3.44,3056.88,3821.1,122.3,152.87,345.6,-9.95,-2.07,347.67,-9.89
905,168.98,-5.14,25.04,51.3,642.48,-1362.35,0.0,-668.58,-31.38,-39.23,3052.14,3815.18,121.87,152.33,345.6,-113.51,-23.61,369.21,-106.25
906,149.67,-5.59,25.09,51.3,504.02,-1480.82,0.0,-925.5,-38.48,-48.1,3042.44,3803.05,121.27,151.58,345.6,-139.17,-28.95,374.55,-128.41
907,128.75,-4.25,25.13,51.3,372.96,-1125.42,0.0,-701.16,-25.08,-31.34,3033.61,3792.02,120.73,150.91,345.6,-90.7,-18.86,364.46,-86.0
908,119.09,-0.22,25.16,51.3,319.11,-59.23,0.0,311.18,10.29,12.87,3031.56,3789.45,120.48,150.6,345.6,37.23,7.74,337.86,38.09
909,127.14,2.01,25.2,51.3,363.69,533.09,0.0,948.08,33.48,41.85,3037.64,3797.05,120.56,150.7,345.6,121.1,25.19,320.41,130.62
910,133.58,0.0,25.23,51.3,401.45,0.0,0.0,452.75,16.8,21.0,3044.62,3805.78,120.66,150.83,345.6,60.76,12.64,332.96,63.07
911,127.14,-2.68,25.27,51.3,363.69,-710.79,0.0,-295.8,-10.45,-13.06,3045.51,3806.88,120.53,150.66,345.6,-37.78,-7.86,353.46,-36.94
912,114.26,-2.01,25.3,51.3,293.76,-533.09,0.0,-188.03,-5.97,-7.46,3043.23,3804.03,120.28,150.34,345.6,-21.59,-4.49,350.09,-21.31
913,112.65,0.45,25.33,51.3,285.54,118.47,0.0,455.31,14.25,17.81,3044.38,3805.47,120.17,150.21,345.6,51.53,10.72,334.88,53.18
914,117.48,1.34,25.37,51.3,310.54,355.4,0.0,717.24,23.41,29.26,3049.6,3812.01,120.23,150.28,345.6,84.66,17.61,327.99,89.2
915,122.31,-0.22,25.4,51.3,336.59,-59.23,0.0,328.66,11.17,13.96,3054.41,3818.01,120.26,150.32,345.6,40.39,8.4,337.2,41.39
916,115.87,-1.79,25.43,51.3,302.09,-473.86,0.0,-120.47,-3.88,-4.85,3055.42,3819.27,120.14,150.18,345.6,-14.02,-2.92,348.52,-13.91
917,109.44,-0.89,25.46,51.3,269.46,-236.93,0.0,83.83,2.55,3.19,3055.23,3819.04,119.99,149.98,345.6,9.22,1.92,343.68,9.27
918,109.44,0.45,25.49,51.3,269.46,118.47,0.0,439.23,13.35,16.69,3057.44,3821.8,119.93,149.91,345.6,48.29,10.04,335.56,49.74
919,112.65,1.79,25.52,51.3,285.54,473.86,0.0,810.71,25.37,31.71,3062.82,3828.53,119.99,149.99,345.6,91.76,19.09,326.51,97.12
920,122.31,4.02,25.56,51.3,336.59,1066.19,0.0,1454.08,49.4,61.75,3073.21,3841.51,120.25,150.31,345.6,178.68,37.17,308.43,200.21
921,141.62,4.69,25.59,51.3,451.28,1243.89,0.0,1746.46,68.7,85.88,3089.61,3862.01,120.72,150.9,345.6,248.5,51.69,293.91,292.2
922,156.11,4.02,25.64,51.3,548.3,1066.19,0.0,1665.79,72.23,90.29,3109.18,3886.48,121.29,151.61,345.6,261.26,54.34,291.26,310.01
923,170.59,3.58,25.68,51.3,654.77,947.72,0.0,1653.79,78.37,97.96,3130.1,3912.63,121.89,152.36,345.6,283.45,58.96,286.64,341.74
924,181.86,2.01,25.73,51.3,744.11,533.09,0.0,1328.5,67.11,83.89,3150.31,3937.88,122.44,153.05,345.6,242.73,50.49,295.11,284.25
925,185.07,0.89,25.78,51.3,770.68,236.93,0.0,1058.91,54.44,68.05,3167.19,3958.98,122.85,153.57,345.6,196.9,40.95,304.65,223.37
926,188.29,1.12,25.83,51.3,797.72,296.16,0.0,1145.18,59.9,74.87,3183.07,3978.83,123.22,154.03,345.6,216.64,45.06,300.54,249.12
927,193.12,1.34,25.89,51.3,839.15,355.4,0.0,1245.85,66.83,83.54,3200.67,4000.84,123.65,154.56,345.6,241.73,50.28,295.32,282.88
928,197.95,0.89,25.94,51.3,881.63,236.93,0.0,1169.86,64.33,80.41,3218.89,4023.61,124.09,155.11,345.6,232.66,48.39,297.21,270.54
929,199.56,-1.79,25.99,51.3,896.03,-473.86,0.0,473.47,26.25,32.81,3231.46,4039.33,124.31,155.39,345.6,94.93,19.74,325.86,100.68
930,185.07,-6.04,26.05,51.3,770.68,-1599.28,0.0,-777.3,-39.96,-49.95,3229.56,4036.95,123.98,154.98,345.6,-144.53,-30.06,375.66,-132.97
931,156.11,-8.27,26.1,51.3,548.3,-2191.61,0.0,-1592.0,-69.03,-86.29,3214.42,4018.03,123.18,153.97,345.6,-249.69,-51.94,397.54,-217.07
932,125.53,-7.82,26.13,51.3,354.54,-2073.14,0.0,-1667.3,-58.14,-72.67,3196.76,3995.95,122.32,152.9,345.6,-210.28,-43.74,389.34,-186.65
933,99.78,-6.48,26.17,51.3,224.01,-1717.75,0.0,-1442.44,-39.98,-49.97,3183.13,3978.91,121.65,152.06,345.6,-144.6,-30.08,375.68,-133.02
934,78.86,-3.13,26.19,51.3,139.92,-829.26,0.0,-638.04,-13.98,-17.47,3175.64,3969.55,121.25,151.56,345.6,-50.55,-10.51,356.11,-49.06
935,77.25,0.22,26.21,51.3,134.26,59.23,0.0,244.8,5.25,6.57,3174.43,3968.03,121.1,151.38,345.6,19.0,3.95,341.65,19.22
936,80.47,1.79,26.23,51.3,145.69,473.86,0.0,670.85,14.99,18.74,3177.24,3971.55,121.11,151.39,345.6,54.23,11.28,334.32,56.06
937,90.12,3.35,26.26,51.3,182.75,888.49,0.0,1122.54,28.1,35.13,3183.22,3979.03,121.23,151.53,345.6,101.64,21.14,324.46,108.26
938,104.61,3.13,26.29,51.3,246.21,829.26,0.0,1126.77,32.74,40.93,3191.67,3989.59,121.42,151.78,345.6,118.42,24.63,320.97,127.51
939,112.65,0.89,26.32,51.3,285.54,236.93,0.0,573.78,17.95,22.44,3198.72,3998.39,121.55,151.94,345.6,64.94,13.51,332.09,67.58
940,111.04,-0.45,26.35,51.3,277.44,-118.47,0.0,210.28,6.49,8.11,3202.11,4002.64,121.54,151.92,345.6,23.46,4.88,340.72,23.8
941,109.44,0.89,26.38,51.3,269.46,236.93,0.0,557.69,16.95,21.19,3205.37,4006.71,121.52,151.9,345.6,61.32,12.75,332.85,63.67
942,117.48,1.56,26.41,51.3,310.54,414.63,0.0,776.47,25.34,31.67,3211.24,4014.05,121.6,152.0,345.6,91.65,19.06,326.54,97.0
943,120.7,2.01,26.44,51.3,327.79,533.09,0.0,912.19,30.58,38.23,3219.01,4023.76,121.74,152.17,345.6,110.62,23.01,322.59,118.51
944,131.97,3.13,26.48,51.3,391.84,829.26,0.0,1272.39,46.64,58.3,3229.73,4037.17,121.98,152.48,345.6,168.7,35.09,310.51,187.77
945,143.23,2.46,26.51,51.3,461.59,651.56,0.0,1164.45,46.33,57.91,3242.65,4053.31,122.29,152.87,345.6,167.57,34.85,310.75,186.36
946,149.67,-0.67,26.56,51.3,504.02,-177.7,0.0,377.62,15.7,19.62,3251.26,4064.08,122.43,153.04,345.6,56.78,11.81,333.79,58.79
947,138.4,-3.35,26.6,51.3,431.0,-888.49,0.0,-406.19,-15.62,-19.52,3251.27,4064.09,122.25,152.81,345.6,-56.48,-11.75,357.35,-54.63
948,125.53,-3.8,26.63,51.3,354.54,-1006.96,0.0,-601.11,-20.96,-26.2,3246.19,4057.74,121.89,152.36,345.6,-75.81,-15.77,361.37,-72.5
949,111.04,-3.35,26.67,51.3,277.44,-888.49,0.0,-559.75,-17.27,-21.58,3240.88,4051.1,121.54,151.92,345.6,-62.45,-12.99,358.59,-60.19
950,101.39,-2.01,26.69,51.3,231.29,-533.09,0.0,-250.5,-7.06,-8.82,3237.51,4046.88,121.28,151.6,345.6,-25.52,-5.31,350.91,-25.13
951,96.56,-1.12,26.72,51.3,209.79,-296.16,0.0,-35.08,-0.94,-1.18,3236.39,4045.49,121.11,151.39,345.6,-3.4,-0.71,346.31,-3.4
952,93.34,1.12,26.75,51.3,196.04,296.16,0.0,543.5,14.09,17.61,3238.22,4047.78,121.06,151.33,345.6,50.97,10.6,335.0,52.58
953,104.61,3.8,26.78,51.3,246.21,1006.96,0.0,1304.46,37.9,47.38,3245.44,4056.8,121.21,151.51,345.6,137.1,28.52,317.08,149.43
954,120.7,2.01,26.81,51.3,327.79,533.09,0.0,912.19,30.58,38.23,3254.96,4068.69,121.42,151.78,345.6,110.62,23.01,322.59,118.51
955,119.09,-2.24,26.84,51.3,319.11,-592.33,0.0,-221.92,-7.34,-9.18,3258.18,4072.73,121.39,151.74,345.6,-26.55,-5.52,351.12,-26.13
956,104.61,-4.02,26.87,51.3,246.21,-1066.19,0.0,-768.68,-22.34,-27.92,3254.06,4067.58,121.1,151.37,345.6,-80.79,-16.8,362.4,-77.04
957,90.12,-3.58,26.9,51.3,182.75,-947.72,0.0,-713.67,-17.87,-22.33,3248.48,4060.6,120.77,150.96,345.6,-64.62,-13.44,359.04,-62.2
958,78.86,-2.91,26.92,51.3,139.92,-770.02,0.0,-578.81,-12.68,-15.85,3244.24,4055.29,120.5,150.63,345.6,-45.86,-9.54,355.14,-44.63
959,69.2,-1.79,26.94,51.3,107.75,-473.86,0.0,-314.81,-6.05,-7.56,3241.63,4052.04,120.32,150.39,345.6,-21.89,-4.55,350.15,-21.6
960,65.98,1.79,26.96,51.3,97.96,473.86,0.0,623.12,11.42,14.28,3242.38,4052.97,120.26,150.32,345.6,41.31,8.59,337.01,42.36
961,82.08,5.36,26.98,51.3,151.57,1421.58,0.0,1624.46,37.04,46.29,3249.11,4061.39,120.42,150.52,345.6,133.96,27.86,317.74,145.7
962,104.61,5.59,27.01,51.3,246.21,1480.82,0.0,1778.33,51.67,64.59,3261.43,4076.79,120.76,150.95,345.6,186.9,38.87,306.73,210.59
963,122.31,0.89,27.04,51.3,336.59,236.93,0.0,624.82,21.23,26.54,3271.56,4089.44,120.99,151.24,345.6,76.78,15.97,329.63,80.5
964,111.04,-4.69,27.07,51.3,277.44,-1243.89,0.0,-915.14,-28.23,-35.29,3270.58,4088.23,120.81,151.01,345.6,-102.1,-21.24,366.84,-96.19
965,88.51,-5.81,27.1,51.3,176.28,-1540.05,0.0,-1312.47,-32.27,-40.34,3262.18,4077.73,120.38,150.47,345.6,-116.72,-24.28,369.88,-109.06
966,69.2,-4.69,27.12,51.3,107.75,-1243.89,0.0,-1084.84,-20.85,-26.07,3254.8,4068.5,120.01,150.01,345.6,-75.42,-15.69,361.29,-72.15
967,54.72,-2.24,27.14,51.3,67.37,-592.33,0.0,-473.66,-7.2,-9.0,3250.91,4063.63,119.79,149.73,345.6,-26.04,-5.42,351.02,-25.64
968,53.11,1.79,27.15,51.3,63.46,473.86,0.0,588.62,8.68,10.85,3251.11,4063.89,119.73,149.66,345.6,31.41,6.53,339.07,32.01
969,67.59,4.69,27.17,51.3,102.8,1243.89,0.0,1397.98,26.25,32.81,3255.96,4069.96,119.83,149.79,345.6,94.94,19.75,325.85,100.69
970,86.9,5.14,27.19,51.3,169.93,1362.35,0.0,1583.58,38.23,47.78,3264.92,4081.15,120.07,150.09,345.6,138.27,28.76,316.84,150.82
971,104.61,4.47,27.22,51.3,246.21,1184.65,0.0,1482.16,43.07,53.83,3276.21,4095.26,120.37,150.46,345.6,155.77,32.4,313.2,171.89
972,119.09,1.79,27.25,51.3,319.11,473.86,0.0,844.27,27.93,34.91,3286.07,4107.59,120.59,150.74,345.6,101.02,21.01,324.59,107.56
973,117.48,-2.46,27.28,51.3,310.54,-651.56,0.0,-289.71,-9.45,-11.82,3288.64,4110.8,120.54,150.67,345.6,-34.2,-7.11,352.71,-33.51
974,101.39,-3.35,27.31,51.3,231.29,-888.49,0.0,-605.9,-17.06,-21.33,3284.95,4106.19,120.27,150.34,345.6,-61.72,-12.84,358.44,-59.51
975,93.34,-3.13,27.34,51.3,196.04,-829.26,0.0,-581.92,-15.09,-18.86,3280.49,4100.61,119.99,149.99,345.6,-54.57,-11.35,356.95,-52.84
976,78.86,-4.25,27.36,51.3,139.92,-1125.42,0.0,-934.2,-20.46,-25.58,3275.55,4094.44,119.7,149.63,345.6,-74.01,-15.4,361.0,-70.86
977,62.76,-3.58,27.38,51.3,88.64,-947.72,0.0,-807.79,-14.08,-17.6,3270.75,4088.44,119.44,149.3,345.6,-50.94,-10.6,356.2,-49.42
978,53.11,-2.46,27.4,51.3,63.46,-651.56,0.0,-536.8,-7.92,-9.9,3267.7,4084.62,119.26,149.08,345.6,-28.64,-5.96,351.56,-28.16
979,45.06,0.0,27.41,51.3,45.69,0.0,0.0,96.99,1.21,1.52,3266.77,4083.46,119.17,148.96,345.6,4.39,0.91,344.69,4.4
980,53.11,2.68,27.43,51.3,63.46,710.79,0.0,825.55,12.18,15.22,3268.63,4085.78,119.18,148.97,345.6,44.05,9.16,336.44,45.25
981,64.37,3.8,27.44,51.3,93.24,1006.96,0.0,1151.49,20.59,25.74,3273.18,4091.47,119.27,149.09,345.6,74.47,15.49,330.11,77.97
982,80.47,4.47,27.46,51.3,145.69,1184.65,0.0,1381.64,30.88,38.6,3280.33,4100.41,119.44,149.3,345.6,111.7,23.23,322.37,119.75
983,96.56,4.47,27.49,51.3,209.79,1184.65,0.0,1445.74,38.78,48.47,3290.0,4112.5,119.69,149.61,345.6,140.26,29.17,316.43,153.19
984,112.65,3.8,27.52,51.3,285.54,1006.96,0.0,1343.8,42.05,52.56,3301.23,4126.53,119.97,149.96,345.6,152.09,31.64,313.96,167.42
985,123.92,-0.22,27.55,51.3,345.51,-59.23,0.0,337.58,11.62,14.53,3308.68,4135.85,120.1,150.12,345.6,42.03,8.74,336.86,43.12
986,111.04,-3.8,27.58,51.3,277.44,-1006.96,0.0,-678.21,-20.92,-26.15,3307.39,4134.24,119.91,149.89,345.6,-75.67,-15.74,361.34,-72.37
987,96.56,-2.68,27.61,51.3,209.79,-710.79,0.0,-449.7,-12.06,-15.08,3302.81,4128.51,119.62,149.52,345.6,-43.63,-9.07,354.67,-42.51
988,91.73,-2.24,27.64,51.3,189.33,-592.33,0.0,-351.69,-8.96,-11.2,3299.89,4124.86,119.4,149.25,345.6,-32.41,-6.74,352.34,-31.79
989,80.47,-1.56,27.66,51.3,145.69,-414.63,0.0,-217.64,-4.86,-6.08,3297.97,4122.46,119.23,149.03,345.6,-17.6,-3.66,349.26,-17.41
990,80.47,1.56,27.68,51.3,145.69,414.63,0.0,611.61,13.67,17.09,3299.19,4123.99,119.17,148.97,345.6,49.45,10.28,335.32,50.96
991,91.73,2.24,27.71,51.3,189.33,592.33,0.0,832.96,21.22,26.53,3304.04,4130.05,119.25,149.06,345.6,76.77,15.97,329.63,80.49
992,96.56,0.0,27.73,51.3,209.79,0.0,0.0,261.09,7.0,8.75,3307.96,4134.95,119.28,149.09,345.6,25.33,5.27,340.33,25.72
993,91.73,-2.68,27.76,51.3,189.33,-710.79,0.0,-470.16,-11.98,-14.98,3307.27,4134.08,119.14,148.92,345.6,-43.33,-9.01,354.61,-42.23
994,77.25,-3.35,27.78,51.3,134.26,-888.49,0.0,-702.93,-15.08,-18.85,3303.51,4129.39,118.9,148.63,345.6,-54.55,-11.35,356.95,-52.82
995,67.59,-3.13,27.8,51.3,102.8,-829.26,0.0,-675.16,-12.68,-15.85,3299.65,4124.57,118.68,148.35,345.6,-45.85,-9.54,355.14,-44.62
996,54.72,-3.8,27.82,51.3,67.37,-1006.96,0.0,-888.29,-13.5,-16.88,3296.02,4120.02,118.47,148.09,345.6,-48.83,-10.16,355.76,-47.44
997,40.23,-0.22,27.83,51.3,36.42,-59.23,0.0,28.49,0.32,0.4,3294.19,4117.73,118.35,147.94,345.6,1.15,0.24,345.36,1.15
998,53.11,4.25,27.85,51.3,63.46,1125.42,0.0,1240.18,18.3,22.87,3296.77,4120.96,118.39,147.99,345.6,66.17,13.76,331.84,68.92
999,70.81,5.14,27.86,51.3,112.82,1362.35,0.0,1526.47,30.03,37.53,3303.48,4129.35,118.56,148.2,345.6,108.6,22.59,323.01,116.19
1000,90.12,2.46,27.89,51.3,182.75,651.56,0.0,885.61,22.17,27.71,3310.73,4138.42,118.72,148.4,345.6,80.19,16.68,328.92,84.25
1001,88.51,-2.01,27.91,51.3,176.28,-533.09,0.0,-305.51,-7.51,-9.39,3312.77,4140.96,118.69,148.36,345.6,-27.17,-5.65,351.25,-26.73
1002,75.64,-2.24,27.93,51.3,128.73,-592.33,0.0,-412.3,-8.66,-10.83,3310.52,4138.15,118.51,148.14,345.6,-31.33,-6.52,352.12,-30.75
1003,72.42,0.89,27.95,51.3,118.01,236.93,0.0,406.24,8.17,10.22,3310.45,4138.07,118.42,148.03,345.6,29.56,6.15,339.45,30.09
1004,82.08,1.34,27.98,51.3,151.57,355.4,0.0,558.27,12.73,15.91,3313.36,4141.7,118.44,148.05,345.6,46.04,9.58,336.02,47.35
1005,82.08,2.24,28.0,51.3,151.57,592.33,0.0,795.2,18.13,22.66,3317.64,4147.05,118.49,148.12,345.6,65.57,13.64,331.96,68.27
1006,98.17,6.48,28.02,51.3,216.84,1717.75,0.0,1985.89,54.15,67.69,3327.68,4159.6,118.75,148.43,345.6,195.87,40.74,304.86,222.04
1007,128.75,6.48,28.06,51.3,372.96,1717.75,0.0,2142.0,76.6,95.76,3345.84,4182.3,119.26,149.07,345.6,277.07,57.63,287.97,332.52
1008,144.84,4.02,28.09,51.3,472.02,1066.19,0.0,1589.51,63.95,79.94,3365.36,4206.71,119.79,149.74,345.6,231.31,48.11,297.49,268.71
1009,157.72,3.13,28.14,51.3,559.67,829.26,0.0,1440.22,63.1,78.87,3383.01,4228.76,120.24,150.3,345.6,228.21,47.47,298.13,264.55
1010,167.37,2.91,28.18,51.3,630.3,770.02,0.0,1451.62,67.49,84.36,3401.15,4251.43,120.69,150.86,345.6,244.1,50.77,294.83,286.14
1011,178.64,2.46,28.23,51.3,718.0,651.56,0.0,1420.86,70.5,88.13,3420.31,4275.39,121.17,151.46,345.6,255.01,53.04,292.56,301.24
1012,185.07,1.79,28.28,51.3,770.68,473.86,0.0,1295.84,66.62,83.27,3439.36,4299.2,121.62,152.03,345.6,240.95,50.12,295.48,281.82
1013,191.51,1.56,28.33,51.3,825.22,414.63,0.0,1291.15,68.69,85.86,3458.15,4322.69,122.06,152.58,345.6,248.43,51.67,293.93,292.11
1014,196.34,-0.67,28.39,51.3,867.36,-177.7,0.0,740.96,40.41,50.51,3473.3,4341.63,122.36,152.95,345.6,146.16,30.4,315.2,160.26
1015,186.68,-4.25,28.44,51.3,784.14,-1125.42,0.0,-289.98,-15.04,-18.8,3476.83,4346.03,122.26,152.82,345.6,-54.39,-11.31,356.91,-52.66
